,CustomerID,ActualChurn,PredictedChurn,RiskScore,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,SegmentNumber,RiskSegment,Decile,StaticAction,SelectedAction,MarketingMessageRequired,ComplaintHistoryFlag,ServiceReviewStatus,MessageTheme,OfferDetailsRequired,OfferDetailsAvailable,MessagePreparationStatus,ScenarioSelectedSuccessPercent,ScenarioStaticSuccessPercent
576,52450,0,0,1.5160631,2.0,Phone,1,,Debit Card,Male,3.0,1,Mobile,3,Married,7,0,18.0,0.0,1.0,0.0,124.50999999999999,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
577,51909,0,0,1.5161505,0.0,Mobile Phone,3,32.0,Credit Card,Female,2.0,3,Laptop & Accessory,1,Single,2,0,23.0,0.0,1.0,4.0,161.8,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
578,52283,0,0,1.5291456,12.0,Mobile Phone,1,19.0,Credit Card,Female,3.0,4,Grocery,4,Married,7,1,13.0,,15.0,2.0,271.23,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
579,54128,0,0,1.5348022,13.0,Computer,1,16.0,Debit Card,Male,3.0,4,Others,1,Single,4,0,,1.0,2.0,4.0,319.31,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
580,54899,0,0,1.5355532,13.0,Mobile Phone,1,7.0,Debit Card,Female,4.0,5,Grocery,1,Married,3,0,17.0,10.0,,9.0,252.42000000000002,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
581,51792,0,0,1.5435374,14.0,Computer,3,16.0,Debit Card,Male,2.0,3,Laptop & Accessory,1,Single,8,0,14.0,0.0,1.0,10.0,162.3,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
582,51609,0,0,1.544387,19.0,Mobile Phone,3,8.0,Cash on Delivery,Female,3.0,5,Grocery,4,Married,4,1,12.0,,7.0,7.0,268.72,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
583,54808,0,0,1.5466646,9.0,Mobile Phone,1,32.0,Cash on Delivery,Male,4.0,5,Fashion,4,Married,5,0,17.0,3.0,,9.0,234.02999999999997,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
584,50800,0,0,1.5812714,8.0,Phone,1,12.0,Debit Card,Male,3.0,3,Mobile,3,Divorced,1,1,14.0,1.0,2.0,2.0,135.06,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
585,55421,0,0,1.6101416,6.0,Computer,1,12.0,COD,Male,4.0,4,Mobile Phone,4,Single,4,0,15.0,2.0,2.0,8.0,152.18,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
586,55456,0,0,1.6227921,15.0,Mobile Phone,3,11.0,E wallet,Female,3.0,4,Fashion,3,Married,2,1,14.0,6.0,14.0,,229.47,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
587,55616,0,0,1.6228173,14.0,Mobile Phone,1,9.0,Debit Card,Male,1.0,5,Mobile Phone,3,Single,4,0,15.0,1.0,3.0,3.0,153.09,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
588,53778,0,0,1.6265943,8.0,Phone,3,14.0,COD,Male,3.0,4,Mobile Phone,3,Married,2,1,26.0,1.0,6.0,8.0,148.08,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
589,53805,0,0,1.6474185,22.0,Phone,1,22.0,UPI,Female,4.0,4,Mobile Phone,5,Married,10,0,13.0,8.0,8.0,7.0,148.67,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
590,53993,0,0,1.6477392,9.0,Mobile Phone,1,30.0,Credit Card,Male,4.0,6,Mobile Phone,3,Married,2,0,17.0,2.0,2.0,4.0,152.05,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
591,50661,0,0,1.6788629,13.0,Mobile Phone,1,26.0,Cash on Delivery,Male,3.0,3,Fashion,2,Divorced,5,0,20.0,4.0,11.0,1.0,203.22,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
592,50335,0,0,1.6813252,14.0,Computer,1,8.0,UPI,Female,3.0,4,Laptop & Accessory,3,Single,3,1,17.0,0.0,1.0,7.0,168.11,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
593,51805,0,0,1.6813252,14.0,Computer,1,8.0,UPI,Female,3.0,4,Laptop & Accessory,3,Single,3,1,17.0,0.0,1.0,7.0,168.11,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
594,54384,0,0,1.6881777,12.0,Mobile Phone,3,10.0,Debit Card,Male,4.0,4,Fashion,3,Married,2,0,13.0,2.0,6.0,,231.08999999999997,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
595,52575,0,0,1.6915183,13.0,Mobile Phone,1,14.0,Debit Card,Female,3.0,3,Laptop & Accessory,5,Married,3,1,16.0,1.0,1.0,0.0,165.16,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
596,53949,0,0,1.7070006,3.0,Phone,1,11.0,COD,Female,4.0,5,Mobile Phone,5,Married,3,0,14.0,1.0,2.0,1.0,146.09,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
597,54508,0,0,1.7092894,21.0,Computer,3,11.0,Credit Card,Male,4.0,4,Laptop & Accessory,3,Single,5,0,20.0,1.0,2.0,1.0,154.76,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
598,52670,0,0,1.7227159,2.0,Mobile Phone,1,35.0,Debit Card,Male,3.0,5,Laptop & Accessory,3,Married,9,0,17.0,0.0,1.0,6.0,163.84,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
599,55084,0,0,1.7326055,8.0,Computer,2,18.0,Debit Card,Male,3.0,5,Laptop & Accessory,4,Married,6,0,12.0,1.0,2.0,9.0,169.9,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
600,55103,0,0,1.7463926,10.0,Mobile Phone,1,17.0,Cash on Delivery,Female,4.0,4,Fashion,3,Married,5,0,13.0,2.0,2.0,8.0,195.94,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
601,55481,0,0,1.7479675,16.0,Computer,1,17.0,COD,Male,3.0,4,Mobile Phone,3,Married,5,0,23.0,4.0,4.0,4.0,154.36,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
602,52092,0,0,1.7519271,14.0,Computer,1,13.0,Debit Card,Female,2.0,5,Others,3,Married,2,0,,5.0,5.0,10.0,299.73,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
603,55001,0,0,1.7699543,9.0,Phone,1,7.0,Credit Card,Male,3.0,5,Mobile Phone,3,Married,8,0,13.0,2.0,2.0,8.0,147.58,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
604,55029,0,0,1.7715709,2.0,Mobile Phone,1,26.0,Credit Card,Male,4.0,5,Mobile Phone,5,Married,3,0,13.0,2.0,4.0,4.0,156.96,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
605,50097,0,0,1.771712,6.0,Phone,1,,CC,Female,2.0,4,Mobile,4,Divorced,7,0,21.0,0.0,1.0,1.0,126.22,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
606,51136,0,0,1.7722772,5.0,Computer,1,11.0,COD,Male,,3,Mobile,4,Single,3,0,14.0,1.0,1.0,7.0,127.18,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
607,51730,0,0,1.7729098,9.0,Mobile Phone,3,8.0,Credit Card,Male,3.0,4,Fashion,3,Married,2,0,13.0,8.0,9.0,0.0,175.96,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
608,53485,0,0,1.7770059,8.0,Computer,1,10.0,Debit Card,Male,3.0,4,Laptop & Accessory,2,Single,2,0,18.0,2.0,2.0,5.0,202.56,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
609,53138,0,0,1.7851657,9.0,Mobile Phone,3,7.0,E wallet,Male,3.0,4,Laptop & Accessory,3,Divorced,11,0,12.0,4.0,7.0,10.0,172.17,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
610,53601,0,0,1.8062413,1.0,Phone,1,7.0,Debit Card,Male,3.0,4,Mobile Phone,3,Divorced,3,0,23.0,1.0,2.0,2.0,137.23,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
611,52538,0,0,1.8271257,22.0,Phone,1,,CC,Female,3.0,3,Mobile,5,Married,5,1,16.0,0.0,2.0,2.0,125.87,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
612,54832,0,0,1.8392937,8.0,Phone,1,17.0,Debit Card,Male,3.0,4,Mobile Phone,4,Married,3,0,15.0,2.0,2.0,1.0,145.08,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
613,53782,0,0,1.8431239,7.0,Mobile Phone,1,32.0,Debit Card,Male,3.0,5,Laptop & Accessory,4,Single,3,0,14.0,1.0,2.0,3.0,168.2,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
614,50192,0,0,1.8583181,22.0,Mobile Phone,1,6.0,Cash on Delivery,Female,2.0,4,Grocery,3,Single,8,1,12.0,1.0,,7.0,239.64,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
615,50308,0,0,1.8596461,7.0,Phone,1,8.0,Debit Card,Male,,4,Mobile,3,Married,4,0,12.0,5.0,5.0,7.0,127.68,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
616,55523,0,0,1.8694084,19.0,Computer,1,8.0,Credit Card,Male,3.0,4,Laptop & Accessory,3,Single,6,0,13.0,1.0,2.0,4.0,178.99,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
617,53655,0,0,1.8694503,8.0,Mobile Phone,3,22.0,Credit Card,Female,4.0,4,Laptop & Accessory,5,Single,3,0,13.0,2.0,10.0,7.0,186.25,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
618,50799,0,0,1.8780059,7.0,Computer,2,17.0,Debit Card,Male,2.0,4,Laptop & Accessory,4,Divorced,5,0,11.0,0.0,1.0,8.0,144.9,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
619,54041,0,0,1.8855201,1.0,Mobile Phone,3,9.0,Credit Card,Female,3.0,2,Laptop & Accessory,3,Single,2,0,15.0,1.0,2.0,8.0,190.0,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
620,50786,0,0,1.8884648,,Mobile Phone,1,6.0,Debit Card,Male,2.0,3,Mobile Phone,3,Divorced,2,0,22.0,0.0,1.0,1.0,112.22999999999999,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
621,51169,0,0,1.9058638,16.0,Computer,1,,Debit Card,Male,2.0,3,Mobile,3,Single,5,0,13.0,0.0,1.0,2.0,124.38,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
622,50265,0,0,1.911032,10.0,Phone,1,16.0,Debit Card,Male,2.0,3,Laptop & Accessory,4,Single,3,1,12.0,0.0,1.0,1.0,141.97,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
623,50260,0,0,1.9126134,9.0,Mobile Phone,3,8.0,Credit Card,Male,3.0,4,Fashion,3,Divorced,2,0,13.0,9.0,9.0,0.0,175.96,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
624,55104,0,0,1.9409444,20.0,Mobile Phone,2,8.0,Debit Card,Female,3.0,4,Mobile Phone,5,Single,8,0,13.0,3.0,6.0,8.0,159.23,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
625,53511,0,0,1.9692751,9.0,Computer,3,18.0,E wallet,Male,3.0,4,Laptop & Accessory,2,Married,3,0,12.0,1.0,2.0,3.0,174.68,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
626,51021,0,0,1.9783772,9.0,Phone,1,18.0,Debit Card,Female,3.0,3,Laptop & Accessory,3,Married,10,1,12.0,0.0,1.0,1.0,146.63,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
627,52952,0,0,2.0063071,12.0,Computer,3,9.0,Debit Card,Male,3.0,5,Laptop & Accessory,2,Divorced,5,0,19.0,7.0,8.0,6.0,177.49,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
628,55615,0,0,2.0110457,19.0,Mobile Phone,3,27.0,Debit Card,Female,3.0,4,Laptop & Accessory,3,Single,10,0,16.0,1.0,2.0,2.0,173.5,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
629,55290,0,0,2.0110533,16.0,Mobile Phone,1,16.0,UPI,Male,4.0,5,Others,1,Single,10,0,,2.0,2.0,2.0,321.13,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
630,53038,0,0,2.0356293,21.0,Computer,3,11.0,Credit Card,Male,3.0,4,Laptop & Accessory,3,Single,5,0,20.0,1.0,2.0,1.0,154.76,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
631,50118,0,0,2.0464985,14.0,Phone,1,25.0,Debit Card,Male,,3,Laptop & Accessory,5,Married,3,0,16.0,1.0,1.0,0.0,130.72,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
632,55463,0,0,2.0625746,9.0,Mobile Phone,1,30.0,Credit Card,Male,4.0,6,Mobile Phone,3,Married,2,0,17.0,1.0,2.0,4.0,152.05,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
633,52580,0,0,2.0644908,20.0,Computer,3,8.0,E wallet,Male,2.0,3,Laptop & Accessory,4,Married,8,0,11.0,0.0,1.0,0.0,149.78,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
634,54848,0,0,2.0705426,10.0,Mobile Phone,1,9.0,Credit Card,Male,4.0,4,Mobile Phone,3,Single,6,0,22.0,2.0,4.0,10.0,150.19,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
635,55390,0,0,2.08118,14.0,Mobile Phone,1,15.0,Debit Card,Female,4.0,4,Laptop & Accessory,5,Married,4,1,17.0,2.0,2.0,1.0,190.16,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
636,51159,0,0,2.1129644,,Phone,1,6.0,Debit Card,Male,2.0,3,Mobile,1,Married,2,0,11.0,0.0,1.0,3.0,120.44,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
637,55064,0,0,2.1246119,3.0,Mobile Phone,1,14.0,Debit Card,Male,3.0,4,Laptop & Accessory,1,Married,3,1,12.0,2.0,2.0,1.0,191.23,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,True,Geçmiş şikâyetin durumu kontrol edilmeli,Empatik Şikâyet Yaklaşımı,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
638,55046,0,0,2.1282425,1.0,Mobile Phone,3,17.0,Debit Card,Male,3.0,4,Laptop & Accessory,1,Single,2,0,15.0,2.0,2.0,2.0,174.5,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
639,52776,0,0,2.128309,11.0,Mobile Phone,1,16.0,Credit Card,Female,3.0,5,Fashion,3,Married,4,0,12.0,0.0,,11.0,232.06,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
640,54969,0,0,2.1337907,3.0,Mobile Phone,1,35.0,Debit Card,Female,4.0,4,Mobile Phone,1,Married,6,0,23.0,2.0,2.0,8.0,150.14,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
641,54021,0,0,2.1459153,17.0,Mobile Phone,1,13.0,Credit Card,Female,3.0,5,Others,3,Married,9,0,,4.0,7.0,15.0,318.92,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
642,52479,0,0,2.145925,16.0,Phone,1,33.0,COD,Male,2.0,1,Mobile Phone,4,Married,6,0,12.0,1.0,1.0,2.0,148.76,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
643,54382,0,0,2.1825202,7.0,Mobile Phone,1,11.0,Credit Card,Female,3.0,5,Mobile Phone,4,Married,8,0,22.0,1.0,2.0,2.0,151.22,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
644,52676,0,0,2.212107,16.0,Mobile Phone,1,12.0,Credit Card,Female,2.0,4,Others,3,Married,8,0,,6.0,6.0,14.0,293.92,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
645,53319,0,0,2.215685,11.0,Mobile Phone,3,23.0,E wallet,Male,4.0,5,Laptop & Accessory,3,Married,6,0,20.0,2.0,2.0,1.0,188.34,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
646,51260,0,0,2.250124,7.0,Mobile Phone,3,6.0,E wallet,Male,2.0,3,Fashion,1,Single,2,0,21.0,1.0,2.0,1.0,198.88,6,6 - Orta Risk,5,Sadakat Teklifi,Sadakat Teklifi,True,False,Geçmiş şikâyet işareti yok,Sadakat ve Teşekkür,True,False,Teklif için onaylı kampanya bilgisi gerekli,70.0,70.0
